Title,Artist,Genres,Year,Album,Popularity,Mood,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
With Or Without You,U2,"permanent wave, rock, irish rock",2006,U218 Singles (Deluxe Version),0,Romantic,0.546,0.539,2,-7.342,1,0.0267,0.000135,0.235,0.119,0.122,109.92,audio_features,0tP5ogrxKrIPKHHc0seuOr,spotify:track:0tP5ogrxKrIPKHHc0seuOr,https://api.spotify.com/v1/tracks/0tP5ogrxKrIPKHHc0seuOr,https://api.spotify.com/v1/audio-analysis/0tP5ogrxKrIPKHHc0seuOr,296227,4
"It Must Have Been Love - From the Film ""Pretty Woman""",Roxette,"synthpop, swedish pop, europop",2006,A Collection of Roxette Hits! Their 20 Greatest Songs!,57,Romantic,0.52,0.652,5,-6.655,1,0.0274,0.34,5.49E-05,0.256,0.722,80.609,audio_features,1JZZkORheU1RpGqJdZ77WL,spotify:track:1JZZkORheU1RpGqJdZ77WL,https://api.spotify.com/v1/tracks/1JZZkORheU1RpGqJdZ77WL,https://api.spotify.com/v1/audio-analysis/1JZZkORheU1RpGqJdZ77WL,258787,4
You Make Me Feel Like a Natural Woman,Aretha Franklin,"classic soul, soul, southern soul, memphis soul, vocal jazz, jazz blues",2006,Aretha Franklin,0,Romantic,0.6,0.275,0,-10.703,1,0.0284,0.618,0,0.603,0.454,111.018,audio_features,6UDR3ZoczQudPouT7Wa4DR,spotify:track:6UDR3ZoczQudPouT7Wa4DR,https://api.spotify.com/v1/tracks/6UDR3ZoczQudPouT7Wa4DR,https://api.spotify.com/v1/audio-analysis/6UDR3ZoczQudPouT7Wa4DR,163547,3
Because You Loved Me,Céline Dion,canadian pop,1996,Falling Into You,0,Romantic,0.611,0.507,1,-7.975,1,0.0305,0.304,0,0.107,0.175,119.92,audio_features,6hRcrByB9i6rYRiHNh170N,spotify:track:6hRcrByB9i6rYRiHNh170N,https://api.spotify.com/v1/tracks/6hRcrByB9i6rYRiHNh170N,https://api.spotify.com/v1/audio-analysis/6hRcrByB9i6rYRiHNh170N,273067,4
Time After Time,Cyndi Lauper,"permanent wave, dance pop, soft rock, new wave pop",1983,She's So Unusual,0,Romantic,0.726,0.449,0,-9.206,1,0.0286,0.487,1.34E-06,0.0824,0.294,130.388,audio_features,5tzbM8m70V977Ezpfk8IPS,spotify:track:5tzbM8m70V977Ezpfk8IPS,https://api.spotify.com/v1/tracks/5tzbM8m70V977Ezpfk8IPS,https://api.spotify.com/v1/audio-analysis/5tzbM8m70V977Ezpfk8IPS,241333,4
At Last,Etta James,"soul blues, soul, vocal jazz, jazz blues, torch song",2011,At Last The Very Best Of,0,Romantic,0.137,0.29,5,-13.03,1,0.0319,0.642,0.00102,0.275,0.289,174.034,audio_features,1hXIdXjAI4nWz4qnJ28iO2,spotify:track:1hXIdXjAI4nWz4qnJ28iO2,https://api.spotify.com/v1/tracks/1hXIdXjAI4nWz4qnJ28iO2,https://api.spotify.com/v1/audio-analysis/1hXIdXjAI4nWz4qnJ28iO2,181973,3
Every Breath You Take - Remastered 2003,The Police,"permanent wave, classic rock, rock, album rock",1983,Synchronicity (Remastered),0,Romantic,0.82,0.452,1,-9.796,1,0.0348,0.543,0.00294,0.0701,0.74,117.401,audio_features,5C0LFQARavkPpn7JgA4sLk,spotify:track:5C0LFQARavkPpn7JgA4sLk,https://api.spotify.com/v1/tracks/5C0LFQARavkPpn7JgA4sLk,https://api.spotify.com/v1/audio-analysis/5C0LFQARavkPpn7JgA4sLk,253250,4
Thinking out Loud,Ed Sheeran,"pop, uk pop, singer-songwriter pop",2014,x (Deluxe Edition),81,Romantic,0.781,0.445,2,-6.061,1,0.0295,0.474,0,0.184,0.591,78.998,audio_features,34gCuhDGsG4bRPIf9bb02f,spotify:track:34gCuhDGsG4bRPIf9bb02f,https://api.spotify.com/v1/tracks/34gCuhDGsG4bRPIf9bb02f,https://api.spotify.com/v1/audio-analysis/34gCuhDGsG4bRPIf9bb02f,281560,4
God Only Knows - Mono,The Beach Boys,"classic rock, rock, folk rock, psychedelic rock, sunshine pop, baroque pop, mellow gold, singer-songwriter",1966,Pet Sounds (Original Mono & Stereo Mix),62,Romantic,0.524,0.487,6,-7.525,0,0.0299,0.253,0,0.0579,0.482,117.108,audio_features,6iGU74CwXuT4XVepjc9Emf,spotify:track:6iGU74CwXuT4XVepjc9Emf,https://api.spotify.com/v1/tracks/6iGU74CwXuT4XVepjc9Emf,https://api.spotify.com/v1/audio-analysis/6iGU74CwXuT4XVepjc9Emf,173040,4
Just Like Heaven,The Cure,"permanent wave, uk post-punk, rock, new wave",1987,Kiss Me Kiss Me Kiss Me,0,Romantic,0.439,0.837,9,-11.548,1,0.0336,0.0808,0.0024,0.115,0.511,151.994,audio_features,5ft1GmMZA4uNX7afvQfDLn,spotify:track:5ft1GmMZA4uNX7afvQfDLn,https://api.spotify.com/v1/tracks/5ft1GmMZA4uNX7afvQfDLn,https://api.spotify.com/v1/audio-analysis/5ft1GmMZA4uNX7afvQfDLn,212827,4
Total Eclipse of the Heart,Bonnie Tyler,"soft rock, new wave pop, europop",1999,The Very Best Of Bonnie Tyler,0,Romantic,0.435,0.658,8,-8.179,1,0.0661,0.195,0,0.102,0.184,130.276,audio_features,5prTs2HAw2G4idHZyeFp8o,spotify:track:5prTs2HAw2G4idHZyeFp8o,https://api.spotify.com/v1/tracks/5prTs2HAw2G4idHZyeFp8o,https://api.spotify.com/v1/audio-analysis/5prTs2HAw2G4idHZyeFp8o,269787,4
Just the Way You Are,Billy Joel,"classic rock, soft rock, rock, album rock, mellow gold, singer-songwriter, piano rock",1977,The Stranger (Legacy Edition),70,Romantic,0.589,0.453,7,-8.912,1,0.0397,0.703,2.54E-05,0.134,0.513,139.148,audio_features,49MHCPzvMLXhRjDantBMVH,spotify:track:49MHCPzvMLXhRjDantBMVH,https://api.spotify.com/v1/tracks/49MHCPzvMLXhRjDantBMVH,https://api.spotify.com/v1/audio-analysis/49MHCPzvMLXhRjDantBMVH,290573,4
You Are So Beautiful,Joe Cocker,"classic rock, soft rock, rock, folk rock, blues rock, album rock, mellow gold, singer-songwriter",2003,The Ultimate Collection 1968-2003,45,Romantic,0.387,0.182,1,-10.815,1,0.0311,0.86,0.00255,0.0962,0.0929,121.903,audio_features,7nb2hZWBxeG38lwcRjFqn4,spotify:track:7nb2hZWBxeG38lwcRjFqn4,https://api.spotify.com/v1/tracks/7nb2hZWBxeG38lwcRjFqn4,https://api.spotify.com/v1/audio-analysis/7nb2hZWBxeG38lwcRjFqn4,162467,4
By Your Side,Sade,"sophisti-pop, british soul",2000,Lovers Rock,0,Romantic,0.653,0.429,11,-10.475,1,0.0296,0.0848,0.0038,0.0692,0.625,146.071,audio_features,4jsdqalaKwDTdPGLvps128,spotify:track:4jsdqalaKwDTdPGLvps128,https://api.spotify.com/v1/tracks/4jsdqalaKwDTdPGLvps128,https://api.spotify.com/v1/audio-analysis/4jsdqalaKwDTdPGLvps128,274933,4
To Love Somebody,Michael Bolton,soft rock,2009,Love Songs,39,Romantic,0.34,0.358,11,-11.456,1,0.029,0.308,0,0.113,0.336,72.953,audio_features,4sfp6LZbn9d2cz7mRej2uC,spotify:track:4sfp6LZbn9d2cz7mRej2uC,https://api.spotify.com/v1/tracks/4sfp6LZbn9d2cz7mRej2uC,https://api.spotify.com/v1/audio-analysis/4sfp6LZbn9d2cz7mRej2uC,246067,4
If You Don't Know Me By Now,Harold Melvin & The Blue Notes,"classic soul, philly soul, soul, funk, southern soul, quiet storm, disco",2006,Love's Greatest Hits,0,Romantic,0.475,0.403,11,-10.697,1,0.0334,0.677,0.000111,0.746,0.45,94.493,audio_features,31wpOrxlPwpVEyfhP0OZc7,spotify:track:31wpOrxlPwpVEyfhP0OZc7,https://api.spotify.com/v1/tracks/31wpOrxlPwpVEyfhP0OZc7,https://api.spotify.com/v1/audio-analysis/31wpOrxlPwpVEyfhP0OZc7,206120,3
November Rain,Guns N' Roses,"hard rock, rock, glam metal",2004,Greatest Hits,0,Romantic,0.329,0.679,11,-8.219,1,0.0314,0.0259,0.315,0.123,0.272,80.029,audio_features,11C3oTzP4WJ2UlU3TzHtCK,spotify:track:11C3oTzP4WJ2UlU3TzHtCK,https://api.spotify.com/v1/tracks/11C3oTzP4WJ2UlU3TzHtCK,https://api.spotify.com/v1/audio-analysis/11C3oTzP4WJ2UlU3TzHtCK,536960,4
I'll Stand by You,Pretenders,"classic rock, soft rock, rock, new wave pop, album rock, new romantic, new wave, permanent wave, mellow gold",1994,Last of the Independents,71,Romantic,0.438,0.606,7,-6.549,1,0.0305,0.3,4.49E-06,0.0754,0.266,133.822,audio_features,3Nf8oGn1okobzjDcFCvT6n,spotify:track:3Nf8oGn1okobzjDcFCvT6n,https://api.spotify.com/v1/tracks/3Nf8oGn1okobzjDcFCvT6n,https://api.spotify.com/v1/audio-analysis/3Nf8oGn1okobzjDcFCvT6n,240760,4
The First Time Ever I Saw Your Face,Roberta Flack,"soft rock, classic soul, adult standards, soul, vocal jazz, quiet storm, disco",1969,First Take,60,Romantic,0.311,0.0264,0,-21.644,1,0.037,0.731,0.00205,0.156,0.139,120.653,audio_features,0SxFyA4FqmEQqZVuAlg8lf,spotify:track:0SxFyA4FqmEQqZVuAlg8lf,https://api.spotify.com/v1/tracks/0SxFyA4FqmEQqZVuAlg8lf,https://api.spotify.com/v1/audio-analysis/0SxFyA4FqmEQqZVuAlg8lf,260666,4
What A Diff'rence A Day Made,Dinah Washington,"vocal jazz, jazz blues, soul",1959,What A Diff'rence A Day Makes!,0,Romantic,0.45,0.127,0,-18.061,1,0.0305,0.922,0.000246,0.115,0.225,93.521,audio_features,2AwOR6uXiSH1vHDbz5vVGi,spotify:track:2AwOR6uXiSH1vHDbz5vVGi,https://api.spotify.com/v1/tracks/2AwOR6uXiSH1vHDbz5vVGi,https://api.spotify.com/v1/audio-analysis/2AwOR6uXiSH1vHDbz5vVGi,151867,3
I'm Yours,Jason Mraz,"neo mellow, dance pop, acoustic pop, pop",2008,We Sing. We Dance. We Steal Things. (Deluxe Edition),36,Romantic,0.703,0.444,11,-9.331,1,0.0417,0.559,0,0.0973,0.712,150.96,audio_features,36j4mlX0IWUtWlWqiwvWXI,spotify:track:36j4mlX0IWUtWlWqiwvWXI,https://api.spotify.com/v1/tracks/36j4mlX0IWUtWlWqiwvWXI,https://api.spotify.com/v1/audio-analysis/36j4mlX0IWUtWlWqiwvWXI,242947,4
Unforgettable - Remastered 2003,Nat King Cole,"swing, adult standards, soul, vocal jazz, lounge",2006,Love's Greatest Hits,0,Romantic,0.338,0.158,5,-14.972,1,0.0281,0.928,0.000117,0.111,0.188,89.369,audio_features,4McEgTY1HFmggyonYf9H4o,spotify:track:4McEgTY1HFmggyonYf9H4o,https://api.spotify.com/v1/tracks/4McEgTY1HFmggyonYf9H4o,https://api.spotify.com/v1/audio-analysis/4McEgTY1HFmggyonYf9H4o,189933,4
Iris,The Goo Goo Dolls,"neo mellow, permanent wave, pop rock, post-grunge",1998,Dizzy up the Girl,86,Romantic,0.315,0.715,11,-8.072,0,0.0362,0.00125,7.97E-06,0.0942,0.497,155.925,audio_features,6Qyc6fS4DsZjB2mRW9DsQs,spotify:track:6Qyc6fS4DsZjB2mRW9DsQs,https://api.spotify.com/v1/tracks/6Qyc6fS4DsZjB2mRW9DsQs,https://api.spotify.com/v1/audio-analysis/6Qyc6fS4DsZjB2mRW9DsQs,289533,3
Something - Remastered,The Beatles,"classic rock, british invasion, rock, psychedelic rock, merseybeat",1969,Abbey Road (Remastered),0,Romantic,0.396,0.338,0,-10.872,1,0.0304,0.198,2.62E-06,0.138,0.377,133.522,audio_features,7oSUp4yZ0FbuSvVmCxH2ty,spotify:track:7oSUp4yZ0FbuSvVmCxH2ty,https://api.spotify.com/v1/tracks/7oSUp4yZ0FbuSvVmCxH2ty,https://api.spotify.com/v1/audio-analysis/7oSUp4yZ0FbuSvVmCxH2ty,182293,4
Skinny Love,Bon Iver,"eau claire indie, modern rock, melancholia, chamber pop, indie folk",2008,"For Emma, Forever Ago",0,Romantic,0.592,0.256,4,-14.031,0,0.0449,0.842,2.38E-06,0.088,0.103,76.361,audio_features,1NyFRrFiJAJIaR6icj1goI,spotify:track:1NyFRrFiJAJIaR6icj1goI,https://api.spotify.com/v1/tracks/1NyFRrFiJAJIaR6icj1goI,https://api.spotify.com/v1/audio-analysis/1NyFRrFiJAJIaR6icj1goI,238533,4
Let's Get It On,Marvin Gaye,"northern soul, motown, classic soul, soul, quiet storm, neo soul",2007,Marvin Gaye '50' (International Version),0,Romantic,0.553,0.637,3,-10.191,1,0.0504,0.0863,1.86E-06,0.0532,0.679,166.492,audio_features,4Edtgs4Io5HYYN6MDZ4i5G,spotify:track:4Edtgs4Io5HYYN6MDZ4i5G,https://api.spotify.com/v1/tracks/4Edtgs4Io5HYYN6MDZ4i5G,https://api.spotify.com/v1/audio-analysis/4Edtgs4Io5HYYN6MDZ4i5G,292067,4
Because the Night,Patti Smith,"permanent wave, singer-songwriter, protopunk, art punk",2011,Outside Society,51,Romantic,0.442,0.793,11,-5.378,0,0.0354,0.0557,0,0.0934,0.547,123.67,audio_features,1A3OA6zON5HHueFm4ejrRF,spotify:track:1A3OA6zON5HHueFm4ejrRF,https://api.spotify.com/v1/tracks/1A3OA6zON5HHueFm4ejrRF,https://api.spotify.com/v1/audio-analysis/1A3OA6zON5HHueFm4ejrRF,202867,4
"You're The First, The Last, My Everything",Barry White,"disco, soul, quiet storm",2000,The Ultimate Collection,0,Romantic,0.639,0.597,5,-10.574,1,0.0302,0.000706,0.0298,0.0777,0.879,130.214,audio_features,0jIA3DQGOF7rY6Z0py3XOw,spotify:track:0jIA3DQGOF7rY6Z0py3XOw,https://api.spotify.com/v1/tracks/0jIA3DQGOF7rY6Z0py3XOw,https://api.spotify.com/v1/audio-analysis/0jIA3DQGOF7rY6Z0py3XOw,206760,4
Fallin',Alicia Keys,"pop, r&b, neo soul",2001,Songs In A Minor,75,Romantic,0.652,0.609,11,-7.519,0,0.037,0.263,0.00101,0.233,0.482,95.986,audio_features,0KQx6HOpJueiSkztcS0r7D,spotify:track:0KQx6HOpJueiSkztcS0r7D,https://api.spotify.com/v1/tracks/0KQx6HOpJueiSkztcS0r7D,https://api.spotify.com/v1/audio-analysis/0KQx6HOpJueiSkztcS0r7D,210200,3
Is This Love,Whitesnake,"classic rock, rock, hard rock, metal, album rock, glam metal, british blues",1994,Whitesnake's Greatest Hits,59,Romantic,0.493,0.747,0,-8.521,1,0.0298,0.0711,0,0.138,0.536,90.239,audio_features,78FzQfooQzB43sGzlpI2At,spotify:track:78FzQfooQzB43sGzlpI2At,https://api.spotify.com/v1/tracks/78FzQfooQzB43sGzlpI2At,https://api.spotify.com/v1/audio-analysis/78FzQfooQzB43sGzlpI2At,284400,4
Angie - Remastered,The Rolling Stones,"rock, classic rock, british invasion, album rock",2011,The Rolling Stones Singles Box Set (1971-2006) [Sampler],41,Romantic,0.443,0.493,9,-8.182,0,0.0279,0.562,6.44E-05,0.102,0.448,137.075,audio_features,0Bj15uTA1d1itAneIuIo0n,spotify:track:0Bj15uTA1d1itAneIuIo0n,https://api.spotify.com/v1/tracks/0Bj15uTA1d1itAneIuIo0n,https://api.spotify.com/v1/audio-analysis/0Bj15uTA1d1itAneIuIo0n,272387,4
Wonderwall,Oasis,"madchester, rock, britpop, beatlesque, permanent wave",1995,(What's the Story) Morning Glory?,0,Romantic,0.412,0.844,2,-5.613,1,0.037,0.00214,0,0.134,0.459,174.452,audio_features,79RUMZfMNMpqZnswovvTqv,spotify:track:79RUMZfMNMpqZnswovvTqv,https://api.spotify.com/v1/tracks/79RUMZfMNMpqZnswovvTqv,https://api.spotify.com/v1/audio-analysis/79RUMZfMNMpqZnswovvTqv,258907,4
Bizarre Love Triangle,New Order,"madchester, post-punk, dance rock, alternative rock, uk post-punk, new romantic, new wave, permanent wave, synthpop",1986,Brotherhood (Collector's Edition),66,Romantic,0.613,0.885,10,-7.463,1,0.052,0.0804,0.746,0.0997,0.919,118.506,audio_features,6wVViUl2xSRoDK2T7dMZbR,spotify:track:6wVViUl2xSRoDK2T7dMZbR,https://api.spotify.com/v1/tracks/6wVViUl2xSRoDK2T7dMZbR,https://api.spotify.com/v1/audio-analysis/6wVViUl2xSRoDK2T7dMZbR,263213,4
Somethin' Stupid,"Frank Sinatra, Nancy Sinatra","easy listening, sunshine pop, adult standards, lounge",1967,The World We Knew,0,Romantic,0.262,0.328,4,-12.897,1,0.0376,0.753,0,0.227,0.533,207.074,audio_features,3cVWNLd0uEHkc2tnBoE3Ay,spotify:track:3cVWNLd0uEHkc2tnBoE3Ay,https://api.spotify.com/v1/tracks/3cVWNLd0uEHkc2tnBoE3Ay,https://api.spotify.com/v1/audio-analysis/3cVWNLd0uEHkc2tnBoE3Ay,162493,4
Ev'ry Time We Say Goodbye,Ella Fitzgerald,"swing, adult standards, soul, jazz, vocal jazz, jazz blues",1956,Ella Fitzgerald Sings The Cole Porter Songbook (Expanded Edition),0,Romantic,0.191,0.255,10,-9.402,1,0.0327,0.873,0.000292,0.172,0.187,78.09,audio_features,2VAZBYkcRiD3JD8aimEEG5,spotify:track:2VAZBYkcRiD3JD8aimEEG5,https://api.spotify.com/v1/tracks/2VAZBYkcRiD3JD8aimEEG5,https://api.spotify.com/v1/audio-analysis/2VAZBYkcRiD3JD8aimEEG5,212693,4
Dream A Little Dream,The Beautiful South,"sophisti-pop, melancholia, new wave pop, britpop",2001,Solid Bronze - Great Hits,0,Romantic,0.38,0.5,7,-9.125,1,0.0404,0.466,0,0.215,0.188,136.694,audio_features,4YLWkcSJPc1ArHLCd9UrUg,spotify:track:4YLWkcSJPc1ArHLCd9UrUg,https://api.spotify.com/v1/tracks/4YLWkcSJPc1ArHLCd9UrUg,https://api.spotify.com/v1/audio-analysis/4YLWkcSJPc1ArHLCd9UrUg,213893,3
Love Hurts - 2007 Remaster,Gram Parsons,"cosmic american, folk rock, alternative country, folk, country rock, singer-songwriter, roots rock",1974,Grievous Angel,45,Romantic,0.461,0.296,7,-11.496,1,0.026,0.256,1.81E-05,0.0871,0.303,137.252,audio_features,72DefuF22C6aPKrWhRFCBS,spotify:track:72DefuF22C6aPKrWhRFCBS,https://api.spotify.com/v1/tracks/72DefuF22C6aPKrWhRFCBS,https://api.spotify.com/v1/audio-analysis/72DefuF22C6aPKrWhRFCBS,222293,4
My Baby Just Cares For Me,Nina Simone,"soul, soul jazz, jazz blues, vocal jazz, torch song, neo soul",2007,Jazz Divas,36,Romantic,0.768,0.239,11,-14.905,0,0.109,0.911,0.000135,0.0986,0.46,117.904,audio_features,1XieuY2bxCfXNHwSDJQrPs,spotify:track:1XieuY2bxCfXNHwSDJQrPs,https://api.spotify.com/v1/tracks/1XieuY2bxCfXNHwSDJQrPs,https://api.spotify.com/v1/audio-analysis/1XieuY2bxCfXNHwSDJQrPs,215707,4
Love Of My Life - Remastered 2011,Queen,"rock, classic rock, glam rock",2014,Queen Forever,0,Romantic,0.334,0.188,5,-11.461,1,0.0289,0.932,2.39E-06,0.122,0.223,77.96,audio_features,2yX3h3NRoMWGfnXxZlF92X,spotify:track:2yX3h3NRoMWGfnXxZlF92X,https://api.spotify.com/v1/tracks/2yX3h3NRoMWGfnXxZlF92X,https://api.spotify.com/v1/audio-analysis/2yX3h3NRoMWGfnXxZlF92X,213340,4
Still Loving You,Scorpions,"german metal, rock, hard rock, german hard rock, album rock, german rock",2011,Comeblack,72,Romantic,0.282,0.605,6,-4.916,0,0.0294,0.0047,0.00144,0.103,0.0783,103.929,audio_features,0RdUX4WE0fO30VnlUbDVL6,spotify:track:0RdUX4WE0fO30VnlUbDVL6,https://api.spotify.com/v1/tracks/0RdUX4WE0fO30VnlUbDVL6,https://api.spotify.com/v1/audio-analysis/0RdUX4WE0fO30VnlUbDVL6,403453,4
Stay With Me,Sam Smith,"pop, uk pop",2014,Stay With Me,41,Romantic,0.413,0.42,0,-6.444,1,0.0416,0.588,6.39E-05,0.11,0.185,84.126,audio_features,3Iw3nzrDdEuW4ypiZCgCtE,spotify:track:3Iw3nzrDdEuW4ypiZCgCtE,https://api.spotify.com/v1/tracks/3Iw3nzrDdEuW4ypiZCgCtE,https://api.spotify.com/v1/audio-analysis/3Iw3nzrDdEuW4ypiZCgCtE,172724,4
(I Can't Help) Falling In Love With You,UB40,"uk reggae, reggae fusion",1993,Promises And Lies,70,Romantic,0.642,0.722,2,-13.031,1,0.0375,0.0444,0.00388,0.122,0.836,172.406,audio_features,7ojJ4XvqBhBcteM0zjMebT,spotify:track:7ojJ4XvqBhBcteM0zjMebT,https://api.spotify.com/v1/tracks/7ojJ4XvqBhBcteM0zjMebT,https://api.spotify.com/v1/audio-analysis/7ojJ4XvqBhBcteM0zjMebT,207440,4
Without You,Mariah Carey,"pop, dance pop, urban contemporary",2015,#1 to Infinity,37,Romantic,0.57,0.545,6,-7.5,1,0.031,0.343,1.24E-06,0.0751,0.151,122.027,audio_features,5m3YQ0X4ZVoDLxMCumLO5i,spotify:track:5m3YQ0X4ZVoDLxMCumLO5i,https://api.spotify.com/v1/tracks/5m3YQ0X4ZVoDLxMCumLO5i,https://api.spotify.com/v1/audio-analysis/5m3YQ0X4ZVoDLxMCumLO5i,214173,4
When a Man Loves a Woman,Percy Sledge,"rock-and-roll, southern soul, classic soul, soul",1966,When a Man Loves a Woman,67,Romantic,0.516,0.15,1,-20.41,1,0.0272,0.13,0.0755,0.122,0.205,97.398,audio_features,51FpzuGkRYXFgsE2zXt9av,spotify:track:51FpzuGkRYXFgsE2zXt9av,https://api.spotify.com/v1/tracks/51FpzuGkRYXFgsE2zXt9av,https://api.spotify.com/v1/audio-analysis/51FpzuGkRYXFgsE2zXt9av,173867,3
I Only Have Eyes For You - Single Version,The Flamingos,doo-wop,1973,American Graffiti,0,Romantic,0.547,0.319,5,-12.568,1,0.0286,0.854,0.000124,0.143,0.382,87.75,audio_features,3pHKy8Vmwi52p7V9ADdmTU,spotify:track:3pHKy8Vmwi52p7V9ADdmTU,https://api.spotify.com/v1/tracks/3pHKy8Vmwi52p7V9ADdmTU,https://api.spotify.com/v1/audio-analysis/3pHKy8Vmwi52p7V9ADdmTU,203000,3
Embraceable You,Sarah Vaughan,"jazz, torch song, vocal jazz",2015,BD Music Presents Sarah Vaughan,33,Romantic,0.403,0.0942,0,-15.769,1,0.0357,0.942,0.000145,0.137,0.0448,118.172,audio_features,4U5VTRPZbXEOTXBeYXiSPD,spotify:track:4U5VTRPZbXEOTXBeYXiSPD,https://api.spotify.com/v1/tracks/4U5VTRPZbXEOTXBeYXiSPD,https://api.spotify.com/v1/audio-analysis/4U5VTRPZbXEOTXBeYXiSPD,291320,4
The Rose,Bette Midler,"soft rock, adult standards, new wave pop",2008,The Best Bette,53,Romantic,0.186,0.0971,0,-13.002,1,0.0342,0.94,0,0.122,0.0745,65.776,audio_features,7iLXXTLIaguiWCTRJNU1Tv,spotify:track:7iLXXTLIaguiWCTRJNU1Tv,https://api.spotify.com/v1/tracks/7iLXXTLIaguiWCTRJNU1Tv,https://api.spotify.com/v1/audio-analysis/7iLXXTLIaguiWCTRJNU1Tv,215027,5
Can You Feel the Love Tonight - End Title,Elton John,"rock, piano rock, glam rock, mellow gold",2003,The Lion King: Special Edition Original Soundtrack (Swedish Version),59,Romantic,0.312,0.273,10,-12.502,1,0.0322,0.888,0.000268,0.11,0.152,125.982,audio_features,32RxZnEk5KyWUTZR4azxbD,spotify:track:32RxZnEk5KyWUTZR4azxbD,https://api.spotify.com/v1/tracks/32RxZnEk5KyWUTZR4azxbD,https://api.spotify.com/v1/audio-analysis/32RxZnEk5KyWUTZR4azxbD,241253,4
Endless Love,"Lionel Richie, Diana Ross","motown, soft rock, adult standards, soul, quiet storm, disco",1992,Love Songs,0,Romantic,0.206,0.28,10,-12.779,1,0.0296,0.786,0.000474,0.171,0.211,187.154,audio_features,4DnzD0WEiffpsmj5iiT3XU,spotify:track:4DnzD0WEiffpsmj5iiT3XU,https://api.spotify.com/v1/tracks/4DnzD0WEiffpsmj5iiT3XU,https://api.spotify.com/v1/audio-analysis/4DnzD0WEiffpsmj5iiT3XU,268573,4
Annie's Song,"John Denver, Lee Holdridge","soft rock, classic country pop, folk rock, folk, mellow gold, classic soundtrack, singer-songwriter",1999,Portrait,0,Romantic,0.325,0.347,2,-9.968,1,0.029,0.746,4.34E-05,0.399,0.447,146.26,audio_features,0J4S8GGIF1pCWbeq736Cyz,spotify:track:0J4S8GGIF1pCWbeq736Cyz,https://api.spotify.com/v1/tracks/0J4S8GGIF1pCWbeq736Cyz,https://api.spotify.com/v1/audio-analysis/0J4S8GGIF1pCWbeq736Cyz,178893,3
a thousand years,Christina Perri,pop,2011,The Twilight Saga: Breaking Dawn - Part 1 (Original Motion Picture Soundtrack),66,Romantic,0.421,0.407,10,-7.445,1,0.0267,0.309,0.000961,0.11,0.161,139.028,audio_features,6z5Yh7kOKeLjqIsNdokIpU,spotify:track:6z5Yh7kOKeLjqIsNdokIpU,https://api.spotify.com/v1/tracks/6z5Yh7kOKeLjqIsNdokIpU,https://api.spotify.com/v1/audio-analysis/6z5Yh7kOKeLjqIsNdokIpU,285120,3
Falling Slowly,"Glen Hansard, Markéta Irglová","irish rock, chamber folk, melancholia, czech singer-songwriter, irish singer-songwriter",2014,Love Songs,22,Romantic,0.343,0.209,0,-11.87,1,0.0277,0.679,0.00042,0.101,0.15,136.81,audio_features,6T7K5bDG0l2tmvdYXKCbcm,spotify:track:6T7K5bDG0l2tmvdYXKCbcm,https://api.spotify.com/v1/tracks/6T7K5bDG0l2tmvdYXKCbcm,https://api.spotify.com/v1/audio-analysis/6T7K5bDG0l2tmvdYXKCbcm,244133,4
Missing You - Single Version,John Waite,"soft rock, new wave pop, album rock, new romantic, mellow gold",2008,Playlist: Ballads,0,Romantic,0.709,0.589,11,-7.908,1,0.0258,0.117,2.52E-06,0.122,0.821,103.254,audio_features,3yvJ98vi9xuHdlGr15q6va,spotify:track:3yvJ98vi9xuHdlGr15q6va,https://api.spotify.com/v1/tracks/3yvJ98vi9xuHdlGr15q6va,https://api.spotify.com/v1/audio-analysis/3yvJ98vi9xuHdlGr15q6va,210453,4
If You Leave Me Now,Chicago,"classic rock, soft rock, rock, album rock, mellow gold, yacht rock",1976,Chicago X,76,Romantic,0.434,0.563,11,-6.784,1,0.0268,0.0197,0.000824,0.128,0.275,104.183,audio_features,0KMGxYKeUzK9wc5DZCt3HT,spotify:track:0KMGxYKeUzK9wc5DZCt3HT,https://api.spotify.com/v1/tracks/0KMGxYKeUzK9wc5DZCt3HT,https://api.spotify.com/v1/audio-analysis/0KMGxYKeUzK9wc5DZCt3HT,235373,4
Nine Million Bicycles,Katie Melua,uk pop,2007,Le Coeur des hommes 2 (Original Motion Picture Soundtrack),0,Romantic,0.545,0.283,0,-13.764,1,0.0306,0.563,0.0184,0.136,0.343,82.12,audio_features,22HSxMswLlM3DMAVeNSQYD,spotify:track:22HSxMswLlM3DMAVeNSQYD,https://api.spotify.com/v1/tracks/22HSxMswLlM3DMAVeNSQYD,https://api.spotify.com/v1/audio-analysis/22HSxMswLlM3DMAVeNSQYD,198640,4
Angels,Robbie Williams,"europop, dance rock",1997,Angels,62,Romantic,0.431,0.59,4,-6.362,1,0.0284,0.163,1.11E-05,0.0981,0.257,150.193,audio_features,7CKbqqrs0AS1si1ZgaQdcj,spotify:track:7CKbqqrs0AS1si1ZgaQdcj,https://api.spotify.com/v1/tracks/7CKbqqrs0AS1si1ZgaQdcj,https://api.spotify.com/v1/audio-analysis/7CKbqqrs0AS1si1ZgaQdcj,265333,4
